"id","line_id","example","translation","created_at","updated_at"
4347,4347,"These crops do not grow in `poor *soil*`.","これらの作物は`痩せた*土壌*`では育たない。","2023-09-09 07:15:53","2024-07-15 03:38:29"
4348,4348,"That area is known as the site of `a rich diamond *mine*`.","その地域は`豊かなダイヤモンド*鉱山*`の土地として知られている。","2023-09-09 07:15:53","2024-07-15 03:40:43"
4349,4349,"His movie did not appeal to `the *masses*`.","彼の映画は*大衆*の興味を引かなかった。","2023-09-09 07:15:53","2024-07-15 03:41:32"
4350,4350,"I save `a *quarter* of my salary` every month.","私は毎月`給料の*4分の1*`を貯金する。","2023-09-09 07:15:53","2024-07-15 03:42:19"
4351,4351,"We live `in an *era* of rapid urbanization`.","私たちは`急速に都市化する*時代*に`生きている。","2023-09-09 07:15:53","2024-07-15 03:43:07"
4352,4352,"`Under no *circumstances*` should you drive after drinking.","`いかなる*状況*でも`飲酒後に`決して`運転すべき`でない`。","2023-09-09 07:15:53","2024-07-15 03:44:38"
4353,4353,"The rise of the Internet is `a global *phenomenon*`.","インターネットの台頭は`世界的な*現象*`だ。","2023-09-09 07:15:53","2024-07-15 03:45:22"
4354,4354,"Exchanging New Year’s cards is `a Japanese *custom*`.","年賀状のやりとりは`日本の*慣習*`だ。","2023-09-09 07:15:53","2024-07-15 03:46:10"
4355,4355,"I believe i God, but I `don’t belong to any *religion*`.","私は神の存在は信じているが、`どの*宗教*にも属していない`。","2023-09-09 07:15:53","2024-07-15 03:47:04"
4356,4356,"`One of the earliest *civilizations* emerged` in Mesopotamia.","メソポタミアに`最古の*文明*の1つが起こった。`","2023-09-09 07:15:53","2024-07-15 05:05:39"
4357,4357,"It is believed that `the *universe* is still expanding`.","`*宇宙*は今も拡大している`と考えられている。","2023-09-09 07:15:53","2024-07-15 05:06:43"
4358,4358,"I am convinced that protecting `linguistic *diversity*` is important.","私は`言語の*多様性*`を守ることが重要だと確信している。","2023-09-09 07:15:53","2024-07-15 05:07:43"
4359,4359,"He inherited many of his father’s `personality *traits*`.","彼は父親の`性格*特性*`の多くを受け継いだ。","2023-09-09 07:15:53","2024-07-15 05:08:51"
4360,4360,"Her first book did not `get good *reviews*`.","彼女の最初の本は`よい*批評*を受け`なかった。","2023-09-09 07:15:53","2024-07-15 05:09:47"
4361,4361,"We have discussed the matter `on several *occasions*`.","私たちはその問題について`何*度*か`話し合った。","2023-09-09 07:15:53","2024-07-15 05:11:01"
4362,4362,"`The sales *campaign*` of our new product was a huge success.","我が社の新製品の`販売促進*活動*`は大成功だった。","2023-09-09 07:15:53","2024-07-15 05:12:14"
4363,4363,"She was offered `a seat on the *board*`.","彼女は`*委員会*のメンバー`になる打診を受けた。","2023-09-09 07:15:53","2024-07-15 05:13:04"
4364,4364,"This hotel has various `excellent *facilities*`.","このホテルには様々な`素晴らしい*施設*`がある。","2023-09-09 07:15:53","2024-07-15 05:14:32"
4365,4365,"He was ordered to `appear in *court*`.","彼は`*法廷*に出る`よう命じられた。","2023-09-09 07:15:53","2024-07-15 05:15:24"
4366,4366,"He gave evidence `at the *trial*`.","彼は*裁判*で証拠を提示した。","2023-09-09 07:15:53","2024-07-15 05:16:01"
4367,4367,"The samples were analyzed `in the *laboratory*`.","その標本は`*研究室*で`分析された。","2023-09-09 07:15:53","2024-07-15 05:17:05"
4368,4368,"I can use sign language as `an *instrument* for communication`.","私は手話を`コミュニケーションの*道具*`として用いることができる。","2023-09-09 07:15:53","2024-07-15 05:18:09"
4369,4369,"I `followed the *instructions*` step by step.","私は１つずつ`*指示*に従った`。","2023-09-09 07:15:53","2024-07-15 05:19:30"
4370,4370,"I `read through the *document*` while checking for errors.","私は間違いが無いか確かめながら`*書類*に目を通した`。","2023-09-09 07:15:53","2024-07-15 05:20:26"
4371,4371,"We have achieved our monthly `sales *target*`.","私たちは月間`販売*目標*`を達成した。","2023-09-09 07:15:53","2024-07-15 05:21:11"
4372,4372,"The political scandal affected `the *outcome* of the election`.","その政治スキャンダルが`選挙の*結果*`に影響を及ぼした。","2023-09-09 07:15:53","2024-07-15 05:22:11"
4373,4373,"This exercise helps `strengthen your back *muscles*`.","この運動は`背*筋*を強化する`のに役立つ。","2023-09-09 07:15:53","2024-07-16 12:09:34"
4374,4374,"He `earns a good *wage*` at the factory.","彼は工場で`高い*賃金*をもらっている。`","2023-09-09 07:15:53","2024-07-16 12:10:37"
4375,4375,"`Traditional *gender* roles` still remain in this country.","この国には`伝統的な*性別*による役割`が依然として残っている。","2023-09-09 07:15:53","2024-07-16 12:11:56"
4376,4376,"Because of his success, he `has gained a lot of *confidence*`.","彼は成功したことで、`たくさんの*自信*を得た`。","2023-09-09 07:15:53","2024-07-16 12:13:03"
4377,4377,"I cannot `give *credit* to his story`.","私は`彼の話を*信用*する`ことができない。","2023-09-09 07:15:53","2024-07-16 12:13:54"
4378,4378,"He `is not *conscious* of his failure`.","彼は`自分の失敗を*自覚して*いない`。","2023-09-09 07:15:53","2024-07-16 12:17:51"
4379,4379,"She `is *anxious* about her husband’s health`.","彼女は`夫の健康を*心配して*いる`。","2023-09-09 07:15:53","2024-07-16 12:19:47"
4380,4380,"He `fell *asleep*` with the light on.","彼は明かりを付けたまま`*眠って*しまった`。","2023-09-09 07:15:53","2024-07-16 12:20:31"
4381,4381,"I am informed that she `is still *alive*`.","私は彼女が`まだ*生きている*`という情報を得ている。","2023-09-09 07:15:53","2024-07-16 12:21:33"
4382,4382,"The two cities `are very much *alike* in size and population`.","その２つの市は`面積と人口の点でとてもよく*似ている*`。","2023-09-09 07:15:53","2024-07-16 12:23:32"
4383,4383,"She `is *excellent* at speaking English`.","彼女は`英語を話すことに*秀でている*`。","2023-09-09 07:15:53","2024-07-16 12:24:45"
4384,4384,"There is `something *odd*` about the global warming debate.","地球温暖化の議論には`どこか*奇妙な*ところ`がある。","2023-09-09 07:15:53","2024-07-16 12:26:10"
4385,4385,"You should `be more *sensitive* to her feelings`.","あなたは`彼女の気持ちにもっと*敏感に*なる`べきだ。","2023-09-09 07:15:53","2024-07-16 12:28:20"
4386,4386,"`It is *sensible* of her to refuse the offer`.","`彼女がその申し出を断るのは*賢明だ*`。","2023-09-09 07:15:53","2024-07-16 12:29:10"
4387,4387,"`*Violent* crime` is always a real problem.","`*暴力的*犯罪`は常に現実的な問題である。","2023-09-09 07:15:53","2024-07-16 12:30:02"
4388,4388,"The President has decided to send `*military* forces` to the region.","大統領はその地域に`*軍*隊`を送ることを決めた。","2023-09-09 07:15:53","2024-07-16 12:31:17"
4389,4389,"They gave up building `a *nuclear* power plant` there.","彼らはそこに`*原子力*発電所`を建設することを断念した。","2023-09-09 07:15:53","2024-07-16 12:32:30"
4390,4390,"This museum has an amazing display of `*contemporary* art`.","この美術館には`*現代*美術`の見事な展示がある。","2023-09-09 07:15:53","2024-07-16 12:33:47"
4391,4391,"She teaches English in `*elementary* school`.","彼女は`*初等*学校 [*小*学校]` で英語を教えている。","2023-09-09 07:15:53","2024-07-16 12:36:00"
4392,4392,"`The *annual* car show` took place in Nagoya.","`*年に一度の*自動車ショー`が名古屋で開催された。","2023-09-09 07:15:53","2024-07-16 12:37:13"
4393,4393,"`His *chief* concern` is money.","`彼の*最大の*関心事`はお金だ。","2023-09-09 07:15:53","2024-07-16 12:38:04"
4394,4394,"`The *actual* situation` is quite different from our expectation.","`*実際の*状況`は我々の予想とかなり異なる。","2023-09-09 07:15:53","2024-07-16 12:39:00"
4395,4395,"Computer games create `*virtual* worlds`.","コンピュータゲームは`*仮想*世界`を作り出す。","2023-09-09 07:15:53","2024-07-16 12:39:47"
4396,4396,"`*Numerous* experiments` have been carried out to prove the theory.","その理論を証明するために`*数多くの*実験`が行われてきた。","2023-09-09 07:15:53","2024-07-16 12:40:56"
4397,4397,"People in the region speak `*multiple* languages`.","その地域の人々は`*多くの*言語`を話す。","2023-09-09 07:15:53","2024-07-16 12:42:08"
4398,4398,"The eating trends have caused `*widespread* obesity`.","その食の傾向は`*広範囲にわたる*肥満`を引き起こしている。","2023-09-09 07:15:53","2024-07-16 12:43:03"
4399,4399,"We don’t have `*sufficient* time` to deal with the problem.","私たちにはその問題に対処するのに`*十分な*時間`がない。","2023-09-09 07:15:53","2024-07-16 12:44:13"
4400,4400,"You must not throw `an *empty* can` on the sidewalk.","歩道に`*空き*缶`を捨ててはいけない。","2023-09-09 07:15:53","2024-07-16 12:45:10"
4401,4401,"This study `*confirmed* the previous research`.","この研究が`前回の調査を*裏付けた*`。","2023-09-09 07:15:53","2024-07-17 07:46:22"
4402,4402,"He `*illustrated* the problem with a short story`.","彼は`短い話を使ってその問題を*説明した*`。","2023-09-09 07:15:53","2024-07-17 07:50:36"
4403,4403,"Make sure you `*spell* the word correctly`.","`その後を正しく*つづっている*`か確かめなさい。","2023-09-09 07:15:53","2024-07-17 07:51:23"
4404,4404,"`The cold weather doesn’t *bother* me`.","`私は寒さが*気になる*ことはありません`。","2023-09-09 07:15:53","2024-07-17 07:52:13"
4405,4405,"The interviewer’s stupid question `*annoyed* him`.","インタビュアーの馬鹿げた質問が`彼を*いらだたせた*`。","2023-09-09 07:15:53","2024-07-17 07:53:33"
4406,4406,"The dog is kept inside `so as not to *disturb* the neighbots`.","`近所の*邪魔になら*ないように`、その犬は室内で飼われている。","2023-09-09 07:15:53","2024-07-17 07:54:33"
4407,4407,"He `*discouraged* his daughter from getting into show business`.","彼は`娘に芸能界に入るのを*思いとどまらせた*`。","2023-09-09 07:15:53","2024-07-17 07:55:37"
4408,4408,"The question about her private life `*embarrassed* her`.","私的な生活に関する質問が`彼女を*当惑させた*`。","2023-09-09 07:15:53","2024-07-17 07:56:54"
4409,4409,"I stroked the rabbit gently `so as not to *frighten* it`.","私は`ウサギを*怖がらせ*ないように`優しくなでた。","2023-09-09 07:15:53","2024-07-17 07:57:58"
4410,4410,"His silence `*puzzled* the police officer`.","彼の沈黙が`警察官を*当惑させた*`。","2023-09-09 07:15:53","2024-07-17 07:58:36"
4411,4411,"This decision may `*upset* a lot of people`.","この決定は`多くの人を*動揺させる*`かもしれない。","2023-09-09 07:15:53","2024-07-17 07:59:27"
4412,4412,"A tax cut will `*stimulate* the economy`.","減税が`経済を*刺激する*`だろう。","2023-09-09 07:15:53","2024-07-17 08:00:01"
4413,4413,"The boxer `*beat* his opponent` in the match.","そのボクサーはその試合で`対戦相手を*負かした*`。","2023-09-09 07:15:53","2024-07-17 08:01:28"
4414,4414,"`The wind is *blowing*` from the south.","南から`風が*吹いて*いる`。","2023-09-09 07:15:53","2024-07-17 08:02:21"
4415,4415,"He `*injured* his right leg` during soccer practice.","彼はサッカーの練習で`右足に*けがをした*`。","2023-09-09 07:15:53","2024-07-17 08:03:30"
4416,4416,"They believed that garlic could `*cure* many diseases`.","彼らはニンニクが`多くの病気を*治す*`ことができると信じていた。","2023-09-09 07:15:53","2024-07-17 08:04:37"
4417,4417,"I `haven’t *recovered* from jet lag` yet.","私はまだ`時差ぼけから*回復して*いない`。","2023-09-09 07:15:53","2024-07-17 08:05:49"
4418,4418,"We can `*overcome* any difficulties`.","私たちは`どんな困難をも*克服する*`ことができる。","2023-09-09 07:15:53","2024-07-17 08:07:17"
4419,4419,"I `*quit* my job` due to a health problem.","私は健康上の問題で`仕事を*辞めた*`。","2023-09-09 07:15:53","2024-07-17 08:08:31"
4420,4420,"My company `is *transferring* me to the London branch` next month.","会社は来月`私をロンドン支社に*転勤させ*ようとしている`。","2023-09-09 07:15:53","2024-07-17 08:09:56"
4421,4421,"They constructed canals to `*transport* food`.","彼らは`食料を*輸送する*`ために運河を建設した。","2023-09-09 07:15:53","2024-07-17 08:11:09"
4422,4422,"India `*exports* cotton to China`.","インドは`綿花を中国へ*輸出する*`。","2023-09-09 07:15:53","2024-07-17 08:12:13"
4423,4423,"Japan `*imports* oranges from California`.","日本は`オレンジをカリフォルニアから*輸入する*`。","2023-09-09 07:15:53","2024-07-17 08:14:15"
4424,4424,"Parents `*invest* a lot of time and money in their children’s education`.","親は`多大な時間とお金を子どもの教育に*投資する*`。","2023-09-09 07:15:53","2024-07-17 08:15:25"
4425,4425,"The police `are *investigating* the cause of last month’s accident`.","警察は`先月の事故の原因を*調べて*いる`。","2023-09-09 07:15:53","2024-07-17 08:16:22"
4426,4426,"This company `*manufactures* a variety of electronic devices`.","この会社は`多様な電子機器を*製造する*`。","2023-09-09 07:15:53","2024-07-17 08:17:13"
4427,4427,"We all `*reacted* positively to her proposal`.","私たちはみな、`彼女の提案に前向きに*反応した*`。","2023-09-09 07:15:53","2024-07-17 08:18:17"
4428,4428,"`She was *awarded* a scholarship` to Oxford University.","`彼女は`オックスフォード大学に通うための`奨学金を*授与さ*れた`。","2023-09-09 07:15:53","2024-07-17 08:19:40"
4429,4429,"We support `an international treaty to *ban* landmines`.","私たちは`地雷を*禁止する*国際条約`を支持する。","2023-09-09 07:15:53","2024-07-17 08:24:31"
4430,4430,"The Constitution `*prohibits* the Emperor from having political influence`.","憲法は`天皇が政治的影響を与えることを*禁じた*`。","2023-09-09 07:15:53","2024-07-17 08:25:23"
4431,4431,"His doctor `*forbade* him to drink alcohol`.","主治医は`彼が飲酒することを*禁じた*`。","2023-09-09 07:15:53","2024-07-17 08:26:02"
4432,4432,"I feel sad when I see that people `have *abandoned* their pets`.","私は、人が`ペットを*捨てた*`のを知ると悲しくなる。","2023-09-09 07:15:53","2024-07-17 08:26:57"
4433,4433,"On the Celsius `water *freezes* at 0˚` and boils at 100˚.","摂氏の目盛では、`水は0度で*凍り*`、100度で沸騰する。","2023-09-09 07:15:53","2024-07-18 06:59:18"
4434,4434,"She couldn’t `*lift* the heavy box`.","彼女は`その重い箱を*持ち上げる*`ことができなかった。","2023-09-09 07:15:53","2024-07-18 07:00:04"
4435,4435,"He `*hung* the picture on the wall` in his office.","彼は事務所の`壁にその絵を*掛けた*`。","2023-09-09 07:15:53","2024-07-18 07:01:10"
4436,4436,"She `*shook* her head` and sighed.","彼女は`首を横に*振り*`、ため息をついた。","2023-09-09 07:15:53","2024-07-18 07:01:49"
4437,4437,"I stood up and `*stretched* my back`.","私は立ち上がって`背中を*伸ばした*`。","2023-09-09 07:15:53","2024-07-18 07:02:40"
4438,4438,"He `*laid* his books carefully on the desk`.","彼は`机の上に注意して本を*置いた*`。","2023-09-09 07:15:53","2024-07-18 07:04:51"
4439,4439,"The child `*stared* at the strangers` as if they were aliens.","その子どもは`見知らぬ人々を`まるで異星人であるかのように`*じっと見つめた*`。","2023-09-09 07:15:53","2024-07-19 01:47:01"
4440,4440,"I `*gazed* at her` in admiration.","私は感嘆して`彼女を*見つめた*`。","2023-09-09 07:15:53","2024-07-19 01:48:10"
4441,4441,"Plants `*capture* sunlight` and convert it into energy.","植物は`日光を*捕らえ*`てエネルギーに変換する。","2023-09-09 07:15:53","2024-07-19 01:49:36"
4442,4442,"`Dairy cows are *bred* to produce milk`.","`乳牛は牛乳を作るよう*繁殖さ*れている`。","2023-09-09 07:15:53","2024-07-19 01:50:50"
4443,4443,"`A dolphin is a *mammal*`, not a fish.","`イルカは*哺乳類*であり`、魚類ではない。","2023-09-09 07:15:53","2024-07-19 01:51:37"
4444,4444,"Darwin suggested that `humans and *apes*` share a common ancestor.","ダーウィンは`人間と*類人猿*`は共通の祖先を持つと示唆した。","2023-09-09 07:15:53","2024-07-19 01:59:35"
4445,4445,"The ladybug is said to be one of `the beneficial *insects*`.","テントウムシは`益*虫*`の1つと言われている。","2023-09-09 07:15:53","2024-07-19 02:00:33"
4446,4446,"`Newborn *infants*` recognize their mother’s voice.","`生まれたばかりの*赤ん坊*`は母親の声を認識する。","2023-09-09 07:15:53","2024-07-19 02:02:42"
4447,4447,"The heart is one of `the vital *organs*`.","心臓は`生命に不可欠な*臓器*`の1つだ。","2023-09-09 07:15:53","2024-07-19 02:03:32"
4448,4448,"You can read the article `on the *web*`.","その記事は`*ウェブ*上で`読める。","2023-09-09 07:15:53","2024-07-19 02:04:51"
4449,4449,"Scientists discovered `a dinosaur *fossil*` in the woods.","科学者がその森で`恐竜の*化石*`を見つけた。","2023-09-09 07:15:53","2024-07-19 02:06:12"
4450,4450,"In 1815 Napoleon was defeated at `the *Battle* of Waterloo`.","1815年にナポレオンは`ワーテルローの*戦い*`で敗れた。","2023-09-09 07:15:53","2024-07-19 02:07:21"
4451,4451,"Sharks have few `natural *enemies*`.","サメには`天*敵*`がほとんどいない。","2023-09-09 07:15:53","2024-07-19 02:08:05"
4452,4452,"The use of `chemical *weapons*` has been banned internationally.","`化学*兵器*`の使用は国際的に禁止されている。","2023-09-09 07:15:53","2024-07-19 02:09:06"
4453,4453,"She has a baby `in her *arms*`.","彼女は`*腕*に`赤ん坊を抱いている。","2023-09-09 07:15:53","2024-07-19 02:09:52"
4454,4454,"He `joined the *army*` and took part in the war.","彼は`*陸軍*に入隊し`て戦争に参加した。","2023-09-09 07:15:53","2024-07-19 02:10:43"
4455,4455,"My brother `has been in the *Navy*` for six years.","兄は6年間`*海軍*に在籍している`。","2023-09-09 07:15:53","2024-07-19 02:11:38"
4456,4456,"Mount Hiei `is located on the *border* between Kyoto and Shiga Prefectures`.","比叡山は`京都府と滋賀県の*境界線*上に位置している`。","2023-09-09 07:15:53","2024-07-19 02:12:39"
4457,4457,"We had difficulty overcoming `the language *barrier*`.","私たちは`言葉の*壁*`を乗り越えるのに苦労した。","2023-09-09 07:15:53","2024-07-19 02:13:26"
4458,4458,"`Greek *philosophy*` has had a great influence on Western culture.","`ギリシャ*哲学*`は西洋文化に大きな影響を与えてきた。","2023-09-09 07:15:53","2024-07-19 02:14:55"
4459,4459,"`Criminal *psychology*` is the study of crimes and criminals.","`犯罪*心理学*`は犯罪と犯罪者に関する研究だ。","2023-09-09 07:15:53","2024-07-19 02:16:09"
4460,4460,"`The fire *alarm* went off`, but no smoke or fire was seen.","`火災*報知器*が鳴った`が、煙も炎も見えなかった。","2023-09-09 07:15:53","2024-07-19 02:20:08"
4461,4461,"These websites will `do young people great *harm*`.","これらのウェブサイトは`若者に大きな*害*を及ぼす`だろう。","2023-09-09 07:15:53","2024-07-19 02:21:07"
4462,4462,"Great stress can result in `severe *depression*`.","大きなストレスは`深刻な*うつ病*`につながることがある。","2023-09-09 07:15:53","2024-07-19 02:22:02"
4463,4463,"If you can’t use the software, you’re `at a huge *disadvantage*`.","そのソフトが使えないと、君は`非常に*不利な立場*に`置かれることになる。","2023-09-09 07:15:53","2024-07-19 02:24:46"
4464,4464,"`The *shortage* of laborers` will bring more foreign workers to Japan.","`労働者*不足*`は、より多くの外国人労働者を日本に呼び込むことになる。","2023-09-09 07:15:53","2024-07-19 02:26:07"
4465,4465,"The item you ordered is temporarily `out of *stock*`.","ご注文の品は一時的に`*在庫*切れ`です。","2023-09-09 07:15:53","2024-07-19 02:26:59"
4466,4466,"I will `pay off the *loan*` in two years.","私は2年で`*ローン*を返済する`つもりだ。","2023-09-09 07:15:53","2024-07-23 00:33:17"
4467,4467,"I have to live within `a tight *budget*`.","私は`厳しい*予算*`内で生活しなければならない。","2023-09-09 07:15:53","2024-07-23 00:34:19"
4468,4468,"`Technological *innovation*` has changed our lives.","`技術*革新*`は私たちの生活を変えた。","2023-09-09 07:15:53","2024-07-23 00:35:24"
4469,4469,"`The labor *union*` is likely to go on strike.","`労働*組合*`がストライキに入りそうだ。","2023-09-09 07:15:53","2024-07-23 00:36:16"
4470,4470,"The family is `the smallest *unit*` of society.","家族は社会の`最小*単位*`だ。","2023-09-09 07:15:53","2024-07-23 00:37:10"
4471,4471,"The company supplies factories with `raw *materials*`.","その会社は工場に`*原料*`を供給する。","2023-09-09 07:15:53","2024-07-23 00:38:37"
4472,4472,"Cholesterol is `a fatty *substance*` found in blood.","コレステロールは血中に見られる`脂肪性の*物質*`だ。","2023-09-09 07:15:53","2024-07-23 00:39:38"
4473,4473,"Excuse me, is this `your *stuff*`?","すみませんが、これは`あなたの*持ち物*`ですか。","2023-09-09 07:15:53","2024-07-23 00:40:41"
4474,4474,"`A very high *proportion* of the population` doesn’t read the newspaper.","`非常に高い*割合*の人々`が新聞を読まない。","2023-09-09 07:15:53","2024-07-23 00:42:39"
4475,4475,"He found himself walking `on the *edge* of the cliff`.","彼は自分が`崖の*縁*を`歩いているのに気づいた。","2023-09-09 07:15:53","2024-07-23 00:44:09"
4476,4476,"I think there should be some kind of `dress *code*` at school.","私は学校に何らかの`服装*規定*`があるべきだと思う。","2023-09-09 07:15:53","2024-07-23 00:45:24"
4477,4477,"It `remains a *mystery*` why they built this.","彼らがなぜこれを建設したのかは`依然*謎*である`。","2023-09-09 07:15:53","2024-07-23 00:46:36"
4478,4478,"The child `is *curious* about everything`.","その子どもは`何にでも*好奇心を抱く*`。","2023-09-09 07:15:53","2024-07-23 00:48:18"
4479,4479,"We should impose `*strict* rules` to control smartphone use.","我々はスマートフォンの使用を規制するために`*厳しい*規則`を貸すべきだ。","2023-09-09 07:15:53","2024-07-23 00:50:03"
4480,4480,"I `was *frank* with her about my true feelings`.","私は`自分の本当の気持ちを彼女に*率直に*語った`。","2023-09-09 07:15:53","2024-07-23 03:19:39"
4481,4481,"She speaks to her parents `in a *polite* manner`.","彼女は両親に`*丁寧な*言葉遣いで`話す。","2023-09-09 07:15:53","2024-07-23 03:20:59"
4482,4482,"Playing violent games `makes some children more *aggressive*`.","暴力的なゲームをすると`より*攻撃的に*なる子供もいる`。","2023-09-09 07:15:53","2024-07-23 03:21:59"
4483,4483,"His prediction `proved to be fairly *accurate*`.","彼の予測は`かなり*正確で*あると分かった`。","2023-09-09 07:15:53","2024-07-23 03:23:19"
4484,4484,"There are no `exact *figures*` on how many children are abused.","どれだけの子どもが虐待されているかに関する`正確な*数値*`はない。","2023-09-09 07:15:53","2024-07-23 03:24:35"
4485,4485,"I cannot find `a *proper* gift for her birthday`.","私は`彼女の誕生日に*ふさわしい*贈り物`を見つけることができない。","2023-09-09 07:15:53","2024-07-23 03:25:54"
4486,4486,"I only had `a *brief* conversation` with him.","彼とは`*短い*会話`を交わしただけだった。","2023-09-09 07:15:53","2024-07-23 03:26:58"
4487,4487,"He has `*extraordinary* musical abilities`.","彼には`*並外れた*音楽の才能`がある。","2023-09-09 07:15:53","2024-07-23 03:28:05"
4488,4488,"We can be `*flexible* about working hours` in our office.","私どもは社内での`就業時間について*柔軟な*`対応が可能です。","2023-09-09 07:15:53","2024-07-23 03:44:05"
4489,4489,"It’s raining now, but we’ll have `*pleasant* weather` tomorrow.","今は雨が降っているが、あすは`*気持ちのよい*天気`になるだろう。","2023-09-09 07:15:53","2024-07-23 03:45:29"
4490,4490,"This bed is `*comfortable* to sleep on`.","このベッドは`寝*心地がよい*`。","2023-09-09 07:15:53","2024-07-23 03:47:19"
4491,4491,"The country `is politically *stabel*`.","その国は`政治的に*安定して*いる`。","2023-09-09 07:15:53","2024-07-23 03:48:26"
4492,4492,"The old man wore glasses with `*thick* lenses`.","その老人は`*分厚い*レンズ`のメガネを掛けていた。","2023-09-09 07:15:53","2024-07-23 03:51:05"
4493,4493,"`He became so *thin*` that I didn’t recognize him at first.","`彼がとても*痩せた*`ので、私は最初彼だと分からなかった。","2023-09-09 07:15:53","2024-07-23 03:52:26"
4494,4494,"Humans are the only animals that are capable of `*abstract* thought`.","人間は`*抽象的な*思考`を行える唯一の動物だ。","2023-09-09 07:15:53","2024-07-23 03:53:34"
4495,4495,"When you make a speech, use `more *concrete* words`.","スピーチをするときは、`もっと*具体的な*言葉`を使いなさい。","2023-09-09 07:15:53","2024-07-23 03:54:39"
4496,4496,"I have `*absolute* confidence` in our teammates.","私にはチームメートに対する`*絶対的な*信頼`がある。","2023-09-09 07:15:53","2024-07-23 03:55:44"
4497,4497,"`Their *prime* concern` is the recovery of the economy.","`彼らの*第1の*関心事`は経済の回復だ。","2023-09-09 07:15:53","2024-07-23 03:56:48"
4498,4498,"The engine is `a *vital* part` of the car.","エンジンは車の`*極めて重要な*部分`だ。","2023-09-09 07:15:53","2024-07-23 03:58:01"
4499,4499,"`*Contrary* to popular belief`, men like shopping as much as women do.","`一般に信じられていることに*反して*`、男性は女性と同じくらい買い物好きだ。","2023-09-09 07:15:53","2024-07-23 03:59:42"
4500,4500,"Mail carriers deliver the mail every day `*regardless* of the weather`.","郵便配達員は`天候に*関係なく*`毎日郵便物を配達する。","2023-09-09 07:15:53","2024-07-23 04:01:04"
4501,4501,"My father didn’t `*permit* me to study abroad`.","父は私が留学するのを許可しなかった。","2023-09-09 07:15:53","2024-07-24 22:52:56"
4502,4502,"I `*suspect* that the man was involved in the crime`.","私は`その男がその犯罪に関わっていたの*ではないかと思う*`。","2023-09-09 07:15:53","2024-07-24 22:54:49"
4503,4503,"Every person has the right to `*pursue* happiness`.","いかなる人もみな、`幸福を*追求する*`権利を有する。","2023-09-09 07:15:53","2024-07-24 22:56:38"
4504,4504,"I closed my eyes and `*pretended* to be asleep`.","私は目を閉じて`寝ている*ふりをした*`。","2023-09-09 07:15:53","2024-07-24 22:58:13"
4505,4505,"In order to `*calculate* the area`, multiply the width by the length.","`面積を*計算する*`には、横の長さに縦の長さを掛ければよい。","2023-09-09 07:15:53","2024-07-24 23:00:02"
4506,4506,"They `*guarantee* that their organic foods are safe to eat`.","彼らは`自分たちの有機食品は食べても安全だと*保証している*`。","2023-09-09 07:15:53","2024-07-24 23:02:21"
4507,4507,"He didn’t `*acknowledge* his mistakes`.","彼は`自分の間違いを*認め*`なかった。","2023-09-09 07:15:53","2024-07-24 23:03:22"
4508,4508,"We `were deeply *impressed* by her speech`.","我々は`彼女の演説に深く*感動し*た`。","2023-09-09 07:15:53","2024-07-24 23:08:31"
4509,4509,"One of my professors `urged me to apply to *graduate* school`.","教授の1人が`私に大学院に出願するよう*熱心に勧めた*`。","2023-09-09 07:15:53","2024-07-24 23:10:14"
4510,4510,"He `was` obviously `*conveying* a very important message to us`.","彼は明らかに`とても重要なメッセージを私たちに*伝え*ようとしていた`。","2023-09-09 07:15:53","2024-07-24 23:12:33"
4511,4511,"Next month, the museum will `*celebrate* its one-hundredth anniversary`.","来月、その美術館は`100周年を*祝う*`。","2023-09-09 07:15:53","2024-07-24 23:28:26"
4512,4512,"I `*admired* the author for her literary genius`.","私は`その作家の文化的才能に*感嘆した*`。","2023-09-09 07:15:53","2024-07-24 23:30:16"
4513,4513,"He decided to `*devote* more time to studying English`.","`彼はもっと多くの時間を英語の勉強に*充てる*`ことに決めた。","2023-09-09 07:15:53","2024-07-24 23:32:48"
4514,4514,"That brand of beverage `has *dominated* the market`.","その飲料の銘柄が`市場を*支配した*`。","2023-09-09 07:15:53","2024-07-24 23:33:55"
4515,4515,"It is impossible to `completely *eliminate* crime from the world`.","`犯罪を世界から完全に*取り除く*`ことなど不可能だ。","2023-09-09 07:15:53","2024-07-24 23:36:39"
4516,4516,"`Speed is *restricted* to 50 kilometers per hour` here.","ここでは`速度が時速50キロに*制限さ*れている`。","2023-09-09 07:15:53","2024-07-24 23:38:23"
4517,4517,"It is often difficult to `*isolate* religion from politics`.","`宗教を政治から*切り離す*`のはしばしば難しい。","2023-09-09 07:15:53","2024-07-24 23:39:46"
4518,4518,"The use of English will `*endanger* their own language`.","英語の使用は`彼らの言語を*消滅の危機にさらす*`ことになるだろう。","2023-09-09 07:15:53","2024-07-24 23:40:58"
4519,4519,"They `*secure* their water` from the lake.","彼らはその湖から`水を*確保する*`。","2023-09-09 07:15:53","2024-07-24 23:41:42"
4520,4520,"I’d like to `*reserve* a single room` for two nights.","`シングルルームを`2泊`*予約し*`たいのですが。","2023-09-09 07:15:53","2024-07-24 23:42:53"
4521,4521,"He `*possesses* a great sense of humor`.","彼は`素晴らしいユーモア感覚を*持っている*`。","2023-09-09 07:15:53","2024-07-24 23:44:01"
